2023	6	1	8.22	-2.85	-2.44	7.03	370.8	4.78
2023	6	2	8.08	0.75	-3.03	7.01	336.0	4.73
2023	6	3	9.71	-1.11	-7.42	5.65	359.0	4.85
2023	6	4	10.74	0.21	-9.28	5.39	359.9	3.46
2023	6	5	10.97	5.15	-9.59	1.22	350.6	2.78
2023	6	6	10.04	-2.12	-8.72	4.47	361.7	4.40
2023	6	7	11.23	-3.71	-10.53	-0.90	365.9	4.11
2023	6	8	10.83	-0.85	-10.73	0.57	367.6	4.13
2023	6	9	11.40	0.32	-10.65	3.88	362.6	3.00
2023	6	10	11.37	2.20	-10.40	3.46	348.1	4.29
2023	6	11	11.21	-0.97	-10.74	2.89	379.6	4.49
2023	6	12	10.52	-5.10	-6.91	6.02	401.8	4.39
2023	6	13	8.96	0.23	-6.63	5.74	385.0	4.00
2023	6	14	9.79	-2.47	-6.09	6.72	420.8	3.39
2023	6	15	9.95	1.59	-7.67	5.67	356.4	3.60
2023	6	16	10.31	-3.99	-5.53	7.72	419.7	2.64
2023	6	17	10.84	-0.82	-8.55	6.49	401.8	1.70
2023	6	18	10.85	0.83	-8.70	6.40	396.4	1.93
2023	6	19	10.79	-1.12	-8.37	6.67	432.2	1.99
2023	6	20	9.24	3.81	-8.26	-1.36	426.8	3.13
2023	6	21	8.24	1.16	-5.28	6.16	461.8	4.63
2023	6	23	8.24	3.46	-7.15	-1.61	456.3	4.33
2023	7	0	9.21	-2.53	-6.53	5.96	453.2	3.15
2023	7	1	7.88	3.40	-7.06	-0.83	446.4	3.65
2023	7	2	7.64	4.09	-6.38	-0.72	444.1	3.25
2023	7	3	7.46	-0.18	-7.18	1.86	447.0	4.02
2023	7	5	7.17	2.22	-5.37	-0.92	434.7	4.39
2023	7	7	7.18	3.63	-4.77	1.32	431.7	4.38
2023	7	8	7.80	5.62	-4.19	2.98	396.4	4.65
2023	7	9	7.76	3.42	-5.28	3.65	413.4	4.58
2023	7	10	6.79	5.16	-2.07	3.68	398.5	5.59
2023	7	11	6.93	2.02	-4.25	5.06	416.3	4.03
2023	7	12	7.19	-0.96	-5.95	3.86	432.4	4.39
2023	7	13	7.02	2.94	-4.21	4.70	399.3	4.92
2023	7	14	6.89	4.80	-3.27	3.33	387.8	4.71
2023	7	15	7.20	1.77	-5.80	2.51	416.2	4.34
2023	7	16	6.88	4.63	3.73	-3.41	399.6	4.66
2023	7	17	6.66	6.28	-0.34	-2.09	380.0	5.58
2023	7	18	6.86	1.41	-3.00	5.71	424.8	5.22
2023	7	19	6.84	3.12	-2.49	5.41	411.9	5.24
2023	7	21	6.60	1.82	-3.81	4.99	417.5	5.56
2023	7	22	6.27	4.01	1.43	1.55	407.7	6.02
2023	7	23	6.04	2.37	1.50	4.27	414.4	5.59
2023	8	0	6.36	5.06	-3.20	-0.20	396.5	5.60
2023	8	16	5.82	4.38	-2.96	-0.32	384.3	5.91
2023	9	13	6.21	4.77	-3.56	-1.47	345.7	4.56
2023	9	14	4.95	1.97	-4.16	0.86	357.1	6.49
2023	9	15	5.29	3.45	-3.65	-0.91	348.6	6.95
2023	9	16	5.44	3.62	-3.19	-2.13	342.2	6.27
2023	9	18	5.75	2.61	-4.33	-2.26	347.9	5.29
2023	9	21	6.04	4.45	-4.03	-0.41	334.9	7.31
2023	9	22	6.36	4.70	-2.04	3.63	333.2	7.87
2023	9	23	7.03	4.31	-3.92	-3.85	326.0	7.54
2023	10	0	5.67	3.10	-2.60	-1.93	327.0	10.03
2023	10	1	6.52	3.84	-4.82	1.54	336.7	9.01
2023	10	2	6.71	2.61	-6.08	0.48	347.4	10.49
2023	10	3	7.07	4.70	-3.39	1.57	339.3	11.68
2023	10	4	7.39	4.53	-5.77	-0.39	352.1	10.08
2023	10	5	7.08	3.99	-4.55	3.61	358.1	9.41
2023	10	6	7.00	1.65	-3.75	5.62	353.6	10.56
2023	10	7	8.52	4.26	-6.72	3.00	365.0	9.37
2023	10	8	8.45	6.07	-5.06	2.69	362.4	10.76
2023	10	9	8.15	5.33	-3.80	2.23	361.3	10.70
2023	10	10	8.93	6.35	-4.96	3.76	355.2	10.78
2023	10	11	7.93	3.28	-2.45	4.24	375.1	11.54
2023	10	12	7.41	4.75	-2.85	3.32	348.6	10.42
2023	10	13	7.61	5.92	-2.43	2.76	349.8	9.57
2023	10	14	6.88	2.63	2.16	-5.00	370.6	12.72
2023	10	15	6.23	2.23	-4.46	-3.24	367.5	11.34
2023	10	16	7.70	4.61	-5.71	1.03	357.2	10.19
2023	10	17	8.06	-2.82	6.92	-2.73	393.7	10.41
2023	10	18	8.34	-2.83	7.59	-1.85	383.4	9.70
2023	10	19	6.63	0.43	5.70	2.36	376.0	11.20
2023	10	20	8.53	5.09	-6.70	1.21	362.0	9.23
2023	10	21	9.00	5.08	-7.38	0.36	369.6	9.61
2023	10	22	7.72	4.21	-6.36	-0.31	367.2	9.65
2023	10	23	8.72	4.81	-7.21	-0.44	369.0	9.19
2023	11	0	6.78	-2.00	-1.35	-5.86	403.4	9.87
2023	11	1	8.53	4.60	-7.03	1.09	370.7	8.99
2023	11	2	7.91	5.12	-4.25	2.77	370.1	8.62
2023	11	3	7.05	5.34	-0.70	1.12	372.6	9.73
2023	11	4	7.52	-2.29	-1.08	-6.88	416.2	9.85
2023	11	5	8.02	0.47	-6.62	3.55	400.5	9.17
2023	11	6	7.58	4.67	-5.50	-0.27	371.6	9.82
2023	11	7	8.05	4.02	-5.59	-2.69	378.0	9.28
2023	11	8	8.58	5.41	-4.52	4.69	369.2	8.94
2023	11	9	8.86	3.54	-7.62	0.77	393.4	7.55
2023	11	10	7.64	2.02	-5.01	-4.28	386.0	9.11
2023	11	11	8.00	4.58	-4.51	-1.00	386.2	8.58
2023	11	12	8.79	6.08	-4.03	1.55	359.4	9.02
2023	11	13	8.80	3.12	-7.39	3.13	387.7	9.51
2023	11	14	8.16	5.47	-3.39	3.94	364.1	8.55
2023	11	15	7.71	5.45	-4.46	0.88	365.2	8.21
2023	11	16	7.92	4.47	-4.39	2.22	378.8	8.64
2023	11	17	8.20	3.63	-6.37	0.82	389.6	7.92
2023	11	18	8.71	4.69	-6.74	2.65	388.4	7.02
2023	11	19	8.38	5.85	-5.80	0.53	381.7	8.13
2023	11	20	7.13	7.07	0.06	-0.84	370.8	8.84
2023	11	21	7.41	5.95	-3.82	-0.59	391.4	7.55
2023	11	22	7.63	3.55	-2.84	-5.87	407.0	7.88
2023	11	23	7.50	3.76	-3.74	-1.91	402.3	8.96
2023	12	0	7.84	0.46	-6.82	3.60	419.6	7.75
2023	12	1	8.06	3.80	1.96	6.20	408.5	8.43
2023	12	2	8.85	3.44	-5.87	5.57	408.2	8.65
2023	12	5	8.23	3.67	-1.74	6.85	413.8	8.88
2023	12	6	8.02	6.23	-4.36	-2.00	397.0	8.82
2023	12	7	8.24	6.40	-3.65	-2.66	393.3	8.60
2023	12	8	8.30	3.93	-7.23	0.80	412.0	9.03
2023	12	9	8.02	4.48	-6.18	0.33	413.8	8.08
2023	12	10	8.23	4.69	-6.42	-1.66	407.0	7.30
2023	12	11	7.78	5.27	-5.01	0.67	401.3	9.74
2023	12	12	8.33	7.09	-0.39	3.92	409.7	10.83
2023	12	13	8.49	4.41	2.59	6.71	426.7	10.05
2023	12	14	8.15	4.31	-1.37	5.04	427.3	10.65
2023	12	15	7.92	4.57	-5.91	-1.78	421.4	10.89
2023	12	16	7.99	4.06	-6.51	-1.32	419.9	11.02
2023	12	17	8.26	6.69	-4.17	-1.97	392.9	9.37
2023	12	18	7.64	4.00	-5.83	2.57	405.7	8.54
2023	12	19	7.43	3.85	-5.62	-1.72	401.4	9.48
2023	12	20	6.89	6.23	-2.48	-0.51	380.5	9.02
2023	12	21	6.93	4.86	-3.30	-3.63	388.0	8.59
2023	12	22	6.90	5.10	0.09	-4.51	383.5	7.50
2023	12	23	6.47	4.00	-4.73	1.39	382.8	9.65
2023	13	0	6.63	1.80	-3.51	-5.20	410.4	10.30
2023	13	1	6.66	2.86	3.68	4.61	401.8	9.21
2023	13	2	6.52	5.97	-1.65	1.68	378.9	9.06
2023	13	3	6.52	5.37	-2.77	2.40	375.2	8.38
2023	13	4	7.79	3.31	-6.76	-1.10	374.2	6.98
2023	13	5	8.56	3.89	-7.03	-2.95	372.1	6.29
2023	13	6	7.96	1.63	-6.71	-3.07	376.1	6.13
2023	13	7	7.72	-4.50	-2.12	-4.32	399.3	4.67
2023	13	8	6.73	-4.39	-3.78	-3.41	419.9	4.66
2023	13	9	6.63	-2.42	-2.34	-5.38	402.9	4.71
2023	13	10	6.67	-2.46	-4.18	-4.53	395.6	4.91
2023	13	13	3.81	0.94	-3.33	-0.34	376.8	5.89
2023	13	14	5.03	2.39	-3.28	0.92	373.9	4.81
2023	13	16	4.89	1.17	-3.95	-2.26	376.0	6.16
2023	13	17	4.23	2.68	-2.69	-1.76	367.1	5.90
2023	13	18	8.23	2.53	-7.19	-2.72	402.1	7.88
2023	13	19	8.15	2.31	-6.03	-4.55	419.9	8.78
2023	13	20	9.59	1.21	-6.58	-6.51	425.1	11.58
2023	13	21	10.39	-0.97	-5.86	-7.61	456.4	7.09
2023	13	22	9.95	-2.13	3.09	-9.16	470.7	5.09
2023	13	23	2.50	-0.20	2.45	-0.04	498.1	7.46
2023	14	0	7.64	2.35	-3.10	-1.60	487.3	5.66
2023	14	1	8.58	4.52	-4.96	-5.31	487.8	4.72
2023	14	2	7.61	3.22	-6.31	-1.55	499.5	3.82
2023	14	3	6.33	2.95	0.49	4.18	514.4	3.79
2023	14	4	7.53	3.90	-5.17	2.25	506.8	3.59
2023	14	5	8.14	3.63	-6.53	-1.84	513.8	2.72
2023	14	6	8.18	3.80	3.47	6.22	521.5	3.02
2023	14	7	7.53	4.87	-5.35	-0.21	506.9	2.66
2023	14	8	7.60	1.30	-1.10	6.70	555.5	2.08
2023	14	9	7.95	6.65	-2.98	3.11	473.5	2.23
2023	14	10	7.69	3.45	0.06	6.69	490.5	2.37
2023	14	11	7.46	3.81	-4.91	4.05	456.2	2.42
2023	14	12	7.16	4.26	-1.37	5.54	449.4	2.46
2023	14	13	7.11	5.95	-1.41	3.48	456.7	2.35
2023	14	14	7.40	6.59	-0.18	3.25	455.2	2.35
2023	14	15	7.24	5.75	2.66	3.34	450.7	3.10
2023	14	16	7.51	6.46	1.53	3.41	443.2	3.03
2023	14	17	8.14	7.39	-1.76	2.82	422.7	2.33
2023	14	18	7.68	5.79	-4.88	1.12	434.6	2.56
2023	14	19	8.55	6.26	-5.23	-2.35	432.8	2.75
2023	14	20	8.96	5.42	-6.50	-2.77	422.7	3.43
2023	14	21	8.89	5.43	-5.72	-3.81	415.3	3.89
2023	14	22	9.04	2.06	-6.60	-5.70	428.5	3.96
2023	14	23	10.84	6.08	-4.12	-7.59	415.2	5.06
2023	15	0	9.89	4.04	-5.82	-6.16	434.6	5.05
2023	15	1	7.97	2.11	-1.50	-6.65	459.3	8.48
2023	15	2	9.59	-3.60	-7.89	-3.40	482.7	6.36
2023	15	3	10.04	1.13	-4.91	-8.59	469.6	5.99
2023	15	4	9.60	-4.86	-8.01	1.52	498.9	6.56
2023	15	5	9.28	0.40	-8.30	-3.44	480.4	6.43
2023	15	6	9.96	-1.94	-6.30	-7.44	477.1	5.54
2023	15	7	10.38	-1.30	-6.51	-7.95	476.2	6.00
2023	15	8	10.89	-6.05	-7.42	-5.07	494.7	5.75
2023	15	9	10.42	2.31	-5.29	-8.35	447.4	4.08
2023	15	10	10.46	4.48	-5.81	-7.38	428.6	3.42
2023	15	11	10.27	5.62	-3.87	-7.53	441.5	2.61
2023	15	12	9.29	3.72	-7.01	-4.75	428.6	3.90
2023	15	13	9.36	4.21	-5.45	-6.31	437.1	3.69
2023	15	14	8.96	5.26	-5.05	-5.20	417.6	4.04
2023	15	15	9.05	5.76	-5.48	-4.16	422.5	4.63
2023	15	16	9.99	4.51	-6.09	-6.49	425.0	3.92
2023	15	17	9.80	5.00	-4.64	-7.04	415.5	4.09
2023	15	18	8.81	3.02	-6.70	-4.80	415.4	5.28
2023	15	19	9.31	4.53	-7.00	-4.13	415.2	5.12
2023	15	20	10.13	2.59	-8.71	-4.43	452.9	4.59
2023	15	21	11.30	1.22	-10.48	-3.99	479.1	4.95
2023	15	22	11.01	0.56	-10.65	-2.60	468.1	7.72
2023	15	23	12.27	2.69	-11.54	-3.14	453.5	8.26
2023	16	0	7.33	-0.86	4.97	5.29	476.1	19.49
2023	16	1	6.55	-2.93	4.43	3.78	506.4	17.56
2023	16	2	4.12	-0.82	-1.08	2.63	507.9	18.05
2023	16	3	5.35	-3.58	3.65	-0.38	526.0	14.80
2023	16	4	3.88	-2.60	2.79	0.44	520.1	12.77
2023	16	5	3.82	-1.43	3.42	-0.19	516.5	11.96
2023	16	6	3.80	-1.90	3.00	1.30	513.3	13.85
2023	16	7	3.16	-3.09	0.45	-0.37	506.8	12.61
2023	16	8	4.28	-0.74	2.15	3.53	489.8	9.39
2023	16	9	2.23	2.07	-0.56	-0.36	479.1	11.64
2023	16	10	4.92	4.52	-0.06	1.04	467.4	8.88
2023	16	11	6.27	4.79	3.46	1.91	431.0	5.45
2023	16	12	7.68	0.31	3.09	6.21	452.7	4.93
2023	16	13	5.25	-0.67	2.62	3.35	469.4	8.76
2023	16	14	1.99	-1.87	0.05	0.53	473.9	13.30
2023	16	15	6.61	-5.20	1.43	-3.80	466.7	6.74
2023	16	16	4.26	-3.42	1.32	-2.01	456.9	9.47
2023	16	17	4.02	-2.64	2.06	-2.20	454.8	8.93
2023	16	18	2.92	-1.94	1.23	0.05	443.6	7.84
2023	16	19	2.50	-1.58	1.23	1.42	442.2	6.22
2023	16	20	3.45	-3.18	0.89	-0.53	462.3	6.57
2023	16	21	4.16	0.58	-3.96	1.07	430.9	4.73
2023	16	22	2.23	0.52	-1.63	1.05	425.2	5.75
2023	16	23	4.01	-1.79	-2.10	2.85	436.5	5.75
2023	17	0	5.23	-4.85	0.41	1.92	459.4	4.98
2023	17	1	5.31	-3.74	2.61	2.68	436.7	5.81
2023	17	2	4.77	-3.68	2.66	1.41	437.9	6.00
2023	17	3	4.32	0.17	4.28	0.14	423.9	5.64
2023	17	4	5.16	2.52	4.37	-0.76	441.9	5.18
2023	17	5	3.16	2.96	0.82	-0.65	456.6	9.64
2023	17	6	2.44	-2.17	0.80	0.04	449.6	8.66
2023	17	12	4.05	-3.82	1.33	-0.13	432.0	6.68
2023	17	13	3.03	2.26	0.64	1.52	404.8	5.29
2023	17	14	4.13	3.43	1.54	1.67	386.1	5.18
2023	17	15	3.61	0.75	3.00	1.63	384.9	6.14
2023	17	16	3.10	1.81	1.69	0.94	375.6	6.50
2023	17	17	4.21	4.20	-0.22	0.04	352.3	6.32
2023	17	18	4.14	3.88	0.83	0.99	354.5	6.56
2023	17	19	4.17	3.54	0.79	2.03	365.6	6.57
2023	17	20	4.53	4.21	-0.11	1.25	361.2	7.52
2023	17	21	4.80	4.28	1.55	1.43	357.5	7.52
2023	17	22	2.52	-0.40	2.02	-1.06	383.8	9.56
2023	17	23	10.93	-5.43	3.22	4.92	448.5	22.93
2023	18	0	15.04	-1.89	11.84	-9.05	441.7	7.18
2023	18	1	14.82	-2.15	11.71	-8.75	438.8	5.26
2023	18	2	14.60	-3.99	13.02	-5.22	431.9	3.99
2023	18	3	14.36	1.65	10.26	-9.89	449.1	5.05
2023	18	4	13.13	-4.64	11.82	-3.24	441.5	6.71
2023	18	5	12.31	-3.20	11.11	-4.23	430.9	5.34
2023	18	6	9.29	-3.77	8.41	-1.03	440.6	11.73
2023	18	7	9.37	-1.61	8.51	-2.74	432.4	11.85
2023	18	9	8.32	-7.09	4.28	0.61	423.2	11.01
2023	18	10	8.81	-5.51	6.47	-2.30	431.2	9.02
2023	18	11	6.76	-4.42	3.66	-2.95	437.2	8.79
2023	18	12	6.43	-3.23	4.99	-2.31	423.1	13.04
2023	18	13	7.10	-1.98	5.93	-3.21	419.7	10.04
2023	18	14	6.08	-1.95	-0.04	-5.63	448.5	5.75
2023	18	15	6.37	-5.01	-1.07	-3.65	422.3	5.74
2023	18	16	6.79	-0.77	6.65	0.97	424.5	5.22
2023	18	17	6.33	-1.21	6.20	0.07	413.3	4.92
2023	18	18	6.31	-3.01	5.34	1.38	405.9	5.12
2023	18	19	6.62	-5.59	3.49	0.48	403.9	6.69
2023	18	20	6.74	-6.28	2.13	1.22	394.5	4.58
2023	18	21	4.78	-3.98	1.77	0.95	398.0	5.94
2023	18	22	5.25	-4.35	2.17	-1.43	409.1	6.55
2023	18	23	6.47	-3.74	2.79	4.25	404.4	3.94
2023	19	0	6.30	-4.88	3.30	2.23	377.2	4.09
2023	19	1	6.15	-5.00	2.41	2.59	380.4	3.81
2023	19	2	6.48	-6.37	0.88	0.76	378.2	4.32
2023	19	3	7.43	-4.28	4.74	3.69	390.2	3.02
2023	19	4	7.10	-5.19	-2.87	-0.93	379.7	3.81
2023	19	5	7.28	-2.78	-3.98	-5.34	416.0	4.23
2023	19	6	7.93	-0.98	-3.36	-6.62	440.3	4.56
2023	19	7	8.04	-6.87	3.73	-1.84	372.3	3.45
2023	19	8	8.51	-4.59	-5.32	-3.92	413.9	4.23
2023	19	9	10.23	-6.29	-7.49	-2.40	392.7	5.47
2023	19	11	9.13	-7.88	4.48	0.12	376.7	4.12
2023	19	12	8.59	-7.68	2.88	-2.18	374.4	3.57
2023	19	13	8.32	-6.19	2.57	-1.05	366.3	3.54
2023	19	14	8.03	-6.68	4.45	-0.24	364.1	3.55
2023	19	15	9.20	-7.08	3.96	4.14	380.8	4.36
2023	19	17	9.35	-7.55	4.73	2.67	365.2	3.72
2023	19	18	9.75	-7.17	5.18	4.06	378.2	1.80
2023	19	19	9.05	-5.95	6.70	-0.54	383.5	2.25
2023	19	20	9.25	-3.92	7.88	-2.80	377.0	1.79
2023	19	21	8.94	-4.29	7.56	-1.98	365.7	2.09
2023	19	22	9.00	-4.18	7.71	-1.91	370.6	1.59
2023	20	0	9.97	-4.65	8.63	-1.75	383.2	2.04
2023	20	1	10.34	-4.90	8.84	-2.09	379.9	2.06
2023	20	2	10.04	-4.43	8.31	-3.45	413.7	1.50
2023	20	8	8.71	-6.30	4.99	3.30	400.9	3.00
2023	20	9	8.92	-5.93	6.57	0.98	404.0	2.92
2023	20	11	8.62	-5.58	6.56	-0.05	382.1	3.55
2023	20	13	8.91	-5.34	6.87	1.89	392.8	3.72
2023	20	14	9.19	-5.23	6.29	-4.13	398.9	2.50
2023	20	15	8.86	-4.75	4.93	-5.60	390.8	2.50
2023	20	16	8.74	-5.32	6.75	1.51	404.9	2.74
2023	20	17	8.28	-5.36	6.19	1.18	394.8	4.37
2023	20	18	8.36	-4.91	6.63	-0.57	400.5	4.83
2023	20	19	8.34	-2.98	7.48	2.08	401.3	5.21
2023	20	20	8.46	-3.54	7.03	-3.06	390.3	4.53
2023	20	21	8.61	-5.70	6.11	-1.98	386.4	4.96
2023	20	22	8.24	-5.59	5.14	-3.07	386.4	6.28
2023	20	23	7.18	-6.38	3.16	0.67	386.6	7.66
2023	21	1	5.40	-1.52	-1.91	4.39	442.7	8.71
2023	21	2	7.75	1.01	7.14	2.42	449.1	7.39
2023	21	3	8.42	0.56	7.91	-1.06	449.4	7.76
2023	21	4	7.72	2.82	-2.15	-5.96	471.4	9.02
2023	21	5	6.52	0.02	-1.29	-5.86	466.3	9.58
2023	21	6	7.39	2.11	-0.30	-6.99	477.0	7.90
2023	21	7	9.14	-4.55	5.16	5.45	443.5	6.76
2023	21	8	8.95	-0.29	7.05	-4.97	476.2	7.51
2023	21	9	8.72	-1.45	6.02	4.81	468.7	6.44
2023	21	10	8.64	0.22	7.70	3.60	487.7	4.17
2023	21	11	7.35	-1.28	2.49	6.18	469.4	4.64
2023	21	12	6.76	-2.54	3.83	-4.55	460.0	4.26
2023	21	14	6.20	4.16	0.04	-3.92	511.2	3.59
2023	21	15	6.72	4.86	-0.15	-4.41	477.0	3.95
2023	21	19	4.88	0.63	4.62	-0.81	460.0	3.89
2023	21	21	5.34	-2.47	3.88	2.57	436.0	3.20
2023	21	23	4.58	0.06	-0.45	-4.43	447.1	3.47
2023	22	1	4.18	2.91	-2.44	-1.67	463.4	4.01
